Frame,Marker ID,2D Coordinates,Distance,Yaw,Pitch,Roll
1508,10,"(757.0,256.0),(778.0,263.0),(774.0,312.0),(754.0,304.0)",0.04517539362429032,16.575965833870526,6.045249442321605,18.434948
1508,11,"(263.0,133.0),(284.0,133.0),(286.0,155.0),(265.0,156.0)",0.047619047619047616,-12.082528760153037,16.680990776548445,0.0
1509,10,"(761.0,258.0),(783.0,262.0),(779.0,314.0),(759.0,306.0)",0.0447213598470619,16.836033783376806,5.9468630539735,10.304846
1509,11,"(262.0,134.0),(284.0,134.0),(285.0,156.0),(264.0,156.0)",0.045454545454545456,-12.12532297409276,16.626209500429947,0.0
1510,10,"(767.0,254.0),(789.0,259.0),(786.0,311.0),(765.0,304.0)",0.04432422232585161,17.177141752732037,6.182930165948259,12.804266
1511,10,"(772.0,264.0),(794.0,270.0),(791.0,323.0),(769.0,314.0)",0.04385290047196269,17.435548144804123,5.336103368798702,15.255117
1512,10,"(782.0,275.0),(806.0,281.0),(803.0,335.0),(780.0,327.0)",0.040422603591364153,18.044638298293577,4.4078332471459785,14.0362425
1512,11,"(258.0,136.0),(281.0,136.0),(282.0,159.0),(260.0,159.0)",0.043478260869565216,-12.324847106006583,16.443379614855413,0.0
1513,10,"(791.0,290.0),(816.0,296.0),(813.0,352.0),(788.0,343.0)",0.038895491143042464,18.54231118229787,3.1599965847954454,13.495732
1513,11,"(257.0,141.0),(279.0,141.0),(281.0,163.0),(258.0,164.0)",0.045454545454545456,-12.410264886200812,16.095054594208328,0.0
1514,10,"(796.0,300.0),(822.0,307.0),(818.0,365.0),(794.0,354.0)",0.03713906877196572,18.836861182792127,2.266774542094462,15.068487
1514,11,"(256.0,146.0),(278.0,145.0),(280.0,168.0),(258.0,169.0)",0.04540766283757187,-12.452952793832207,15.745503246866805,-2.6025622
1515,10,"(805.0,302.0),(833.0,311.0),(828.0,368.0),(802.0,356.0)",0.03400101934055709,19.343198743031945,2.048246915969016,17.818888
1516,10,"(812.0,308.0),(841.0,316.0),(837.0,376.0),(810.0,363.0)",0.03324112508852562,19.767168676791652,1.531501481015432,15.42216
1516,11,"(254.0,137.0),(276.0,138.0),(277.0,162.0),(254.0,162.0)",0.04540766283757187,-12.60935467508662,16.27853764605625,2.6025622
1517,10,"(822.0,319.0),(852.0,329.0),(847.0,389.0),(819.0,375.0)",0.03162277717187346,20.293973727576844,0.5570247509728294,18.434948
1517,11,"(252.0,141.0),(275.0,141.0),(277.0,165.0),(253.0,165.0)",0.043478260869565216,-12.666180890708176,16.039943306049665,0.0
1518,11,"(250.0,142.0),(273.0,143.0),(274.0,167.0),(250.0,166.0)",0.04343722493822709,-12.808135440902216,15.929629313672754,2.4895527
1518,10,"(836.0,332.0),(868.0,343.0),(863.0,406.0),(832.0,389.0)",0.029552706200370694,21.064501969021556,-0.5968094512291772,18.970407
1519,10,"(840.0,337.0),(873.0,349.0),(868.0,412.0),(836.0,395.0)",0.028478587229850544,21.29801264392221,-1.0542824935100774,19.983105
1519,11,"(250.0,144.0),(273.0,144.0),(274.0,169.0),(250.0,169.0)",0.043478260869565216,-12.808135440902216,15.78235529409545,0.0
1520,10,"(862.0,369.0),(898.0,385.0),(892.0,451.0),(858.0,432.0)",0.025383653927715303,22.49261189905869,-3.913095024286042,23.962488
1520,11,"(245.0,160.0),(269.0,159.0),(271.0,184.0),(246.0,184.0)",0.041630544480908506,-13.034929863439125,14.65245395379081,-2.385944
1521,10,"(877.0,387.0),(916.0,405.0),(910.0,473.0),(873.0,452.0)",0.02328100914449947,23.328121068060348,-5.493840870058722,24.775139
1521,11,"(242.0,165.0),(267.0,164.0),(268.0,189.0),(243.0,189.0)",0.039968037035811664,-13.19061071220685,14.279397197488644,-2.2906098
1521,12,"(708.0,144.0),(724.0,145.0),(723.0,161.0),(706.0,161.0)",0.06237828638654055,13.769115825918801,16.05831712785344,3.5763342
1522,10,"(900.0,412.0),(944.0,432.0),(937.0,505.0),(896.0,481.0)",0.02069014723924056,24.586562305592608,-7.711892412658882,24.443953
1522,11,"(238.0,170.0),(263.0,169.0),(265.0,195.0),(240.0,195.0)",0.039968037035811664,-13.388463313233432,13.867602955614572,-2.2906098
1523,11,"(235.0,173.0),(260.0,172.0),(262.0,198.0),(237.0,198.0)",0.039968037035811664,-13.557792964927888,13.642367564495764,-2.2906098
1524,11,"(231.0,176.0),(257.0,176.0),(259.0,202.0),(233.0,203.0)",0.038461538461538464,-13.755039445994907,13.341384856561984,0.0
1526,11,"(224.0,181.0),(250.0,180.0),(253.0,207.0),(225.0,207.0)",0.03843312135621956,-14.148532945941765,13.001881376575572,-2.202598
1526,14,"(914.0,143.0),(935.0,143.0),(932.0,166.0),(912.0,165.0)",0.047619047619047616,24.783655744561326,15.948023424516036,0.0
1527,11,"(219.0,188.0),(247.0,188.0),(248.0,215.0),(220.0,216.0)",0.03571428571428571,-14.400777951419334,12.39603247013661,0.0
1527,14,"(924.0,148.0),(945.0,148.0),(944.0,171.0),(922.0,171.0)",0.047619047619047616,25.298052503310778,15.561042917556449,0.0
1528,11,"(216.0,193.0),(244.0,193.0),(246.0,220.0),(217.0,221.0)",0.03571428571428571,-14.554648063564485,12.015932790022054,0.0
1528,14,"(929.0,152.0),(951.0,151.0),(949.0,175.0),(928.0,175.0)",0.04540766283757187,25.565772515364912,15.283732086059123,-2.6025622
1529,11,"(214.0,196.0),(243.0,196.0),(244.0,224.0),(216.0,224.0)",0.034482758620689655,-14.638487013643221,11.768288932020644,0.0
1530,11,"(211.0,203.0),(239.0,202.0),(242.0,230.0),(214.0,232.0)",0.035691531246666394,-14.792025229730562,11.252533395333018,-2.0454085
1531,11,"(208.0,208.0),(238.0,208.0),(239.0,237.0),(210.0,237.0)",0.03333333333333333,-14.94534645975448,10.811720861406572,0.0
1532,11,"(206.0,203.0),(235.0,204.0),(237.0,233.0),(207.0,233.0)",0.03446227530236688,-15.084539645138415,11.13766666864477,1.974934
1533,11,"(199.0,192.0),(230.0,191.0),(232.0,221.0),(201.0,222.0)",0.03224129412862941,-15.403991006042492,12.034963580892986,-1.8476102
1534,11,"(195.0,192.0),(227.0,191.0),(229.0,221.0),(197.0,222.0)",0.03123475237953732,-15.597961584659979,12.034963580892986,-1.7899106
1535,11,"(189.0,196.0),(222.0,195.0),(223.0,227.0),(192.0,227.0)",0.030289126526637535,-15.902031826731015,11.672921885871132,-1.7357045
1536,11,"(185.0,198.0),(218.0,198.0),(219.0,230.0),(186.0,230.0)",0.030303030303030304,-16.150135308111658,11.462884004749657,0.0
1537,11,"(181.0,199.0),(215.0,199.0),(216.0,231.0),(183.0,232.0)",0.029411764705882353,-16.328935554952082,11.36730856090276,0.0
1538,11,"(175.0,200.0),(210.0,200.0),(211.0,233.0),(177.0,233.0)",0.02857142857142857,-16.630775803220182,11.271668969949612,0.0
1538,12,"(771.0,159.0),(791.0,159.0),(790.0,180.0),(769.0,179.0)",0.05,17.367616933021825,14.838509202328785,0.0
1539,11,"(167.0,206.0),(203.0,205.0),(205.0,239.0),(169.0,239.0)",0.027767067789845463,-17.027207335047944,10.830913975507322,-1.5911402
1539,12,"(778.0,164.0),(798.0,165.0),(796.0,186.0),(776.0,185.0)",0.04993761703057446,17.733843121346826,14.41010947985576,2.862405
1541,11,"(148.0,198.0),(186.0,197.0),(189.0,234.0),(152.0,235.0)",0.026306681207006057,-17.963666318363096,11.309932474020213,-1.5074357
1542,11,"(144.0,197.0),(182.0,196.0),(185.0,234.0),(147.0,234.0)",0.026306681207006057,-18.192893300561032,11.36730856090276,-1.5074357
1543,11,"(134.0,197.0),(176.0,197.0),(178.0,234.0),(138.0,235.0)",0.023809523809523808,-18.62274452466498,11.329060395962022,0.0
1544,11,"(67.0,196.0),(111.0,196.0),(114.0,235.0),(72.0,237.0)",0.022727272727272728,-22.058201328756216,11.309932474020213,0.0
1545,11,"(20.0,197.0),(66.0,197.0),(69.0,237.0),(23.0,238.0)",0.021739130434782608,-24.401221920400978,11.214254619742286,0.0
1558,5,"(265.0,165.0),(284.0,165.0),(285.0,187.0),(266.0,186.0)",0.05263157894736842,-12.053991676908922,14.35410860909251,0.0
1559,4,"(676.0,135.0),(688.0,135.0),(688.0,146.0),(676.0,146.0)",0.08333333333333333,11.88264210311994,16.954425123940148,0.0
1559,5,"(256.0,163.0),(275.0,163.0),(276.0,185.0),(257.0,185.0)",0.05263157894736842,-12.566718453186567,14.484733560322967,0.0
1560,5,"(251.0,162.0),(270.0,162.0),(271.0,184.0),(252.0,184.0)",0.05263157894736842,-12.850690724550237,14.559307458162085,0.0
1561,5,"(247.0,161.0),(266.0,161.0),(267.0,183.0),(248.0,182.0)",0.05263157894736842,-13.077407806676971,14.65245395379081,0.0
1562,5,"(246.0,159.0),(264.0,159.0),(265.0,182.0),(246.0,181.0)",0.05555555555555555,-13.176466062110057,14.764125278889232,0.0
1563,5,"(245.0,159.0),(264.0,159.0),(264.0,182.0),(246.0,181.0)",0.05263157894736842,-13.204753725664997,14.764125278889232,0.0
1564,5,"(244.0,157.0),(263.0,158.0),(263.0,179.0),(244.0,179.0)",0.05255883054677272,-13.275444193045084,14.912841993072583,3.0127873
1565,5,"(242.0,156.0),(261.0,155.0),(262.0,178.0),(243.0,177.0)",0.05255883054677272,-13.360218444764483,15.042800746053846,-3.0127873
1568,5,"(42.0,156.0),(63.0,155.0),(65.0,179.0),(44.0,179.0)",0.047565149325145495,-23.954182028060938,14.987123453862978,-2.7263107
1569,5,"(36.0,155.0),(57.0,155.0),(59.0,179.0),(37.0,178.0)",0.047619047619047616,-24.264958821968964,15.024244874145786,0.0
1570,5,"(25.0,155.0),(47.0,155.0),(49.0,179.0),(27.0,178.0)",0.045454545454545456,-24.771355671260924,15.024244874145786,0.0
1571,5,"(20.0,155.0),(42.0,155.0),(44.0,179.0),(22.0,179.0)",0.045454545454545456,-25.016893478100023,15.005685775730855,0.0
1572,5,"(18.0,156.0),(40.0,155.0),(42.0,179.0),(21.0,180.0)",0.04540766283757187,-25.10260077600174,14.968557911599865,-2.6025622
1573,4,"(466.0,131.0),(477.0,131.0),(477.0,142.0),(466.0,142.0)",0.09090909090909091,-0.5072931247533975,17.24521379114436,0.0
1573,5,"(17.0,155.0),(39.0,156.0),(41.0,179.0),(19.0,179.0)",0.04540766283757187,-25.163746837566013,14.987123453862978,2.6025622
1574,5,"(16.0,156.0),(38.0,155.0),(41.0,179.0),(19.0,180.0)",0.04540766283757187,-25.188188114498338,14.968557911599865,-2.6025622
1575,5,"(16.0,155.0),(38.0,156.0),(39.0,180.0),(18.0,179.0)",0.04540766283757187,-25.224831647983123,14.968557911599865,2.6025622
1576,5,"(15.0,156.0),(37.0,155.0),(40.0,178.0),(18.0,179.0)",0.04540766283757187,-25.23704125581091,15.005685775730855,-2.6025622
1577,4,"(465.0,130.0),(476.0,130.0),(476.0,141.0),(465.0,141.0)",0.09090909090909091,-0.5669709778947265,17.31776866039221,0.0
1577,5,"(15.0,155.0),(37.0,154.0),(40.0,178.0),(18.0,179.0)",0.04540766283757187,-25.23704125581091,15.042800746053846,-2.6025622
1578,5,"(15.0,155.0),(37.0,155.0),(39.0,179.0),(18.0,179.0)",0.045454545454545456,-25.249248411353932,15.005685775730855,0.0
1579,5,"(16.0,156.0),(37.0,155.0),(39.0,180.0),(18.0,180.0)",0.047565149325145495,-25.23704125581091,14.94998915200298,-2.7263107
1580,5,"(16.0,155.0),(38.0,156.0),(39.0,180.0),(17.0,179.0)",0.04540766283757187,-25.23704125581091,14.968557911599865,2.6025622
1581,4,"(465.0,131.0),(476.0,132.0),(475.0,143.0),(464.0,142.0)",0.09053574974745077,-0.5968094512291772,17.20891493904719,5.1944284
1581,5,"(16.0,156.0),(38.0,156.0),(40.0,180.0),(18.0,180.0)",0.045454545454545456,-25.212619588240766,14.931417178137554,0.0
1582,5,"(16.0,156.0),(38.0,156.0),(40.0,180.0),(18.0,180.0)",0.045454545454545456,-25.212619588240766,14.931417178137554,0.0
1583,4,"(465.0,131.0),(476.0,133.0),(476.0,143.0),(464.0,142.0)",0.0894427196941238,-0.5818902540171244,17.190760167691202,10.304846
1583,5,"(17.0,156.0),(38.0,156.0),(39.0,181.0),(18.0,180.0)",0.047619047619047616,-25.212619588240766,14.912841993072583,0.0
1584,5,"(17.0,156.0),(38.0,156.0),(39.0,181.0),(18.0,180.0)",0.047619047619047616,-25.212619588240766,14.912841993072583,0.0
1585,5,"(17.0,156.0),(38.0,156.0),(40.0,181.0),(19.0,182.0)",0.047619047619047616,-25.188188114498338,14.875682001638797,0.0
1586,5,"(16.0,157.0),(38.0,156.0),(41.0,180.0),(19.0,181.0)",0.04540766283757187,-25.188188114498338,14.894263599880826,-2.6025622
1587,5,"(18.0,159.0),(39.0,160.0),(41.0,184.0),(20.0,184.0)",0.047565149325145495,-25.13929576044284,14.65245395379081,2.7263107
1588,5,"(14.0,132.0),(35.0,132.0),(39.0,155.0),(17.0,157.0)",0.047619047619047616,-25.298052503310778,16.69924423399362,0.0
1589,5,"(10.0,117.0),(32.0,117.0),(35.0,141.0),(14.0,143.0)",0.045454545454545456,-25.468557454615933,17.751889900002755,0.0
1590,5,"(8.0,119.0),(30.0,119.0),(31.0,144.0),(9.0,142.0)",0.045454545454545456,-25.626451928176248,17.643554733114552,0.0
1591,4,"(466.0,95.0),(476.0,96.0),(475.0,108.0),(465.0,107.0)",0.0995037226023998,-0.5669709778947265,19.74954784771154,5.7105927
1591,5,"(6.0,121.0),(28.0,122.0),(30.0,146.0),(7.0,145.0)",0.04540766283757187,-25.711299626223447,17.462706482464288,2.6025622
1592,5,"(3.0,128.0),(25.0,128.0),(27.0,153.0),(5.0,153.0)",0.045454545454545456,-25.844387554560335,16.954425123940148,0.0
1598,4,"(465.0,132.0),(476.0,133.0),(476.0,145.0),(464.0,145.0)",0.09053574974745077,-0.5818902540171244,17.08175686914232,5.1944284
1602,37,"(745.0,559.0),(705.0,508.0),(702.0,483.0),(757.0,560.0)",0.01542849770841985,14.44276367690341,-13.096282200198003,-128.10757
1603,4,"(351.0,128.0),(364.0,128.0),(365.0,140.0),(352.0,141.0)",0.07692307692307693,-7.24251586019064,17.40838171880944,0.0
1608,4,"(350.0,111.0),(363.0,112.0),(363.0,125.0),(350.0,125.0)",0.07669650091817014,-7.330600374215553,18.56019181796637,4.398705
1609,4,"(349.0,110.0),(362.0,111.0),(362.0,124.0),(349.0,124.0)",0.07669650091817014,-7.389304059007585,18.631676873456765,4.398705
1613,4,"(346.0,120.0),(359.0,119.0),(359.0,134.0),(346.0,133.0)",0.07669650091817014,-7.565321068432294,17.968166712178153,-4.398705
1614,4,"(343.0,123.0),(358.0,124.0),(358.0,138.0),(344.0,137.0)",0.06651900960912749,-7.667931582253643,17.679680977438853,3.8140748
1615,4,"(342.0,123.0),(356.0,124.0),(356.0,138.0),(342.0,138.0)",0.07124705239659139,-7.7704926376181955,17.661619668452172,4.0856166
1618,4,"(338.0,123.0),(352.0,124.0),(352.0,139.0),(337.0,138.0)",0.07124705239659139,-8.019359765165182,17.643554733114552,4.0856166
1620,4,"(333.0,123.0),(348.0,124.0),(347.0,140.0),(333.0,139.0)",0.06651900960912749,-8.282534368311019,17.60741399339227,3.8140748
1622,4,"(329.0,123.0),(344.0,123.0),(346.0,139.0),(331.0,140.0)",0.06666666666666667,-8.443190929176634,17.625486173926465,0.0
1623,4,"(326.0,123.0),(342.0,123.0),(343.0,139.0),(328.0,140.0)",0.0625,-8.603713865749604,17.625486173926465,0.0
1625,4,"(323.0,122.0),(340.0,124.0),(339.0,140.0),(323.0,139.0)",0.05842062363186699,-8.807818820113745,17.625486173926465,6.7098365
1627,4,"(317.0,121.0),(334.0,122.0),(334.0,139.0),(317.0,139.0)",0.05872202141885194,-9.142643265776695,17.697738657578007,3.3664606
1629,4,"(311.0,121.0),(329.0,121.0),(330.0,139.0),(312.0,139.0)",0.05555555555555555,-9.43328473462025,17.715792706376938,0.0
1630,4,"(307.0,122.0),(326.0,121.0),(327.0,139.0),(308.0,139.0)",0.05255883054677272,-9.636443574953486,17.697738657578007,-3.0127873
1631,4,"(306.0,120.0),(324.0,121.0),(324.0,139.0),(306.0,139.0)",0.0554700215918007,-9.752424941653784,17.733843121346826,3.17983
1632,4,"(303.0,119.0),(321.0,119.0),(321.0,139.0),(303.0,138.0)",0.05555555555555555,-9.926245506651705,17.806008393295812,0.0
1633,4,"(298.0,118.0),(317.0,119.0),(317.0,138.0),(298.0,137.0)",0.05255883054677272,-10.186629759944784,17.860094070679057,3.0127873
1636,4,"(284.0,114.0),(305.0,115.0),(305.0,136.0),(284.0,134.0)",0.047565149325145495,-10.936432031271407,18.09408451829852,2.7263107
1637,4,"(280.0,114.0),(301.0,114.0),(302.0,135.0),(281.0,135.0)",0.047619047619047616,-11.13766666864477,18.112058054827706,0.0
1638,4,"(276.0,112.0),(297.0,113.0),(297.0,135.0),(276.0,134.0)",0.047565149325145495,-11.395987950784047,18.183915300976544,2.7263107
1639,4,"(270.0,111.0),(292.0,111.0),(292.0,134.0),(271.0,134.0)",0.045454545454545456,-11.696769818579783,18.25571339242573,0.0
1640,4,"(264.0,110.0),(287.0,110.0),(288.0,133.0),(266.0,133.0)",0.043478260869565216,-11.982622432415706,18.327452176982565,0.0
1641,4,"(261.0,109.0),(284.0,110.0),(284.0,133.0),(261.0,132.0)",0.04343722493822709,-12.1966161332827,18.363299281888235,2.4895527
1642,4,"(255.0,108.0),(278.0,109.0),(279.0,133.0),(255.0,132.0)",0.04343722493822709,-12.524068081452091,18.399131503449464,2.4895527
1643,4,"(250.0,107.0),(274.0,108.0),(274.0,133.0),(250.0,131.0)",0.041630544480908506,-12.79394714968232,18.45285188853446,2.385944
1644,4,"(245.0,107.0),(269.0,108.0),(270.0,133.0),(246.0,133.0)",0.041630544480908506,-13.04909080052018,18.417042027115905,2.385944
1645,4,"(236.0,104.0),(261.0,104.0),(262.0,130.0),(237.0,130.0)",0.04,-13.529588027218105,18.649538754051406,0.0
1646,4,"(232.0,103.0),(258.0,103.0),(259.0,130.0),(233.0,129.0)",0.038461538461538464,-13.726881607591714,18.703101839365473,0.0
1647,4,"(228.0,102.0),(254.0,102.0),(255.0,129.0),(229.0,129.0)",0.038461538461538464,-13.9519540406671,18.756631042157828,0.0
1648,4,"(221.0,101.0),(248.0,102.0),(248.0,130.0),(221.0,128.0)",0.03701165975150016,-14.344772403382498,18.774466569716253,2.1210964
1649,4,"(219.0,101.0),(246.0,102.0),(246.0,130.0),(219.0,129.0)",0.03701165975150016,-14.456755400054853,18.756631042157828,2.1210964
1650,4,"(215.0,101.0),(242.0,101.0),(244.0,130.0),(216.0,130.0)",0.037037037037037035,-14.638487013643221,18.756631042157828,0.0
1651,4,"(210.0,100.0),(238.0,100.0),(239.0,130.0),(211.0,129.0)",0.03571428571428571,-14.90355319730036,18.810126301211564,0.0
1652,4,"(208.0,100.0),(236.0,100.0),(238.0,129.0),(210.0,130.0)",0.03571428571428571,-14.987123453862978,18.810126301211564,0.0
1653,4,"(206.0,98.0),(234.0,99.0),(235.0,128.0),(207.0,128.0)",0.035691531246666394,-15.126262159923458,18.917014744807172,2.0454085
1654,4,"(202.0,97.0),(231.0,97.0),(233.0,127.0),(205.0,127.0)",0.034482758620689655,-15.279103979616199,19.00598419603678,0.0
1656,4,"(191.0,78.0),(220.0,77.0),(223.0,108.0),(193.0,108.0)",0.03446227530236688,-15.888230241577471,20.36394670528653,-1.974934
1657,4,"(186.0,73.0),(217.0,73.0),(219.0,104.0),(190.0,105.0)",0.03225806451612903,-16.095054594208328,20.643203592381266,0.0
1659,4,"(178.0,84.0),(209.0,83.0),(211.0,115.0),(181.0,116.0)",0.03224129412862941,-16.54854913288402,19.890405330423548,-1.8476102
1660,4,"(172.0,82.0),(204.0,81.0),(206.0,114.0),(176.0,115.0)",0.03123475237953732,-16.836033783376806,19.995884349411845,-1.7899106
1661,4,"(168.0,80.0),(199.0,79.0),(202.0,112.0),(171.0,113.0)",0.03224129412862941,-17.08175686914232,20.136303428248137,-1.8476102
1662,4,"(163.0,79.0),(196.0,78.0),(198.0,112.0),(166.0,112.0)",0.030289126526637535,-17.313235656624336,20.188895690361278,-1.7357045
1663,4,"(159.0,76.0),(192.0,77.0),(193.0,111.0),(160.0,110.0)",0.030289126526637535,-17.571258778322424,20.311472907281257,1.7357045
1664,4,"(154.0,76.0),(188.0,75.0),(190.0,109.0),(158.0,110.0)",0.029399052345305186,-17.760911924937506,20.38143005119738,-1.6846842
1665,4,"(154.0,76.0),(188.0,75.0),(190.0,109.0),(158.0,110.0)",0.029399052345305186,-17.760911924937506,20.38143005119738,-1.6846842
1666,4,"(150.0,76.0),(183.0,76.0),(185.0,111.0),(152.0,111.0)",0.030303030303030304,-18.031148135334007,20.311472907281257,0.0
1667,4,"(144.0,67.0),(178.0,68.0),(179.0,103.0),(146.0,103.0)",0.029399052345305186,-18.34089658427171,20.886715447548653,1.6846842
1668,4,"(141.0,65.0),(176.0,64.0),(179.0,99.0),(145.0,101.0)",0.028559774366626343,-18.421519075645552,21.094813448904375,-1.6365769
1669,4,"(134.0,72.0),(169.0,73.0),(171.0,109.0),(136.0,108.0)",0.028559774366626343,-18.836861182792127,20.521153982661463,1.6365769
1670,4,"(128.0,71.0),(163.0,70.0),(166.0,108.0),(132.0,108.0)",0.028559774366626343,-19.117062285579607,20.60835220449325,-1.6365769
1671,4,"(121.0,69.0),(157.0,69.0),(160.0,107.0),(124.0,107.0)",0.027777777777777776,-19.475928567796153,20.695450734063282,0.0
1672,4,"(118.0,71.0),(154.0,70.0),(158.0,108.0),(122.0,109.0)",0.027767067789845463,-19.608441271890275,20.59092052807438,-1.5911402
1673,4,"(116.0,71.0),(152.0,70.0),(155.0,109.0),(120.0,110.0)",0.027767067789845463,-19.727516338335505,20.556045219583467,-1.5911402
1674,4,"(110.0,60.0),(147.0,60.0),(149.0,101.0),(112.0,99.0)",0.02702702702702703,-20.05734862902388,21.25050550713324,0.0
1675,4,"(108.0,68.0),(144.0,68.0),(148.0,107.0),(111.0,108.0)",0.027777777777777776,-20.14945481697495,20.71285845653704,0.0
1676,4,"(96.0,63.0),(135.0,62.0),(139.0,103.0),(100.0,104.0)",0.025632601464988282,-20.68674537385986,21.04284334551001,-1.4688007
1677,4,"(90.0,61.0),(130.0,60.0),(134.0,101.0),(94.0,102.0)",0.024992191846800793,-20.973493421320804,21.181349500266236,-1.4320961
1678,4,"(83.0,58.0),(124.0,57.0),(128.0,99.0),(87.0,100.0)",0.02438299336812047,-21.31096381043736,21.354117868442042,-1.3971809
1679,4,"(80.0,55.0),(120.0,56.0),(123.0,99.0),(82.0,98.0)",0.024992191846800793,-21.53078366043852,21.457583923710672,1.4320961
1680,4,"(74.0,56.0),(116.0,55.0),(119.0,99.0),(79.0,100.0)",0.023802778637354846,-21.749940061180027,21.42311151739855,-1.3639275
1681,4,"(71.0,51.0),(112.0,52.0),(116.0,95.0),(74.0,95.0)",0.02438299336812047,-21.94275969179337,21.71560659806574,1.3971809
1682,4,"(64.0,40.0),(107.0,38.0),(111.0,83.0),(69.0,83.0)",0.023230699999592357,-22.224617996072944,22.552025872276545,-2.6630006
1683,4,"(62.0,39.0),(106.0,38.0),(109.0,83.0),(66.0,83.0)",0.022721404416885558,-22.3268324776091,22.568991905237922,-1.3019526
1684,4,"(56.0,47.0),(100.0,47.0),(103.0,91.0),(61.0,92.0)",0.022727272727272728,-22.619864948040426,21.98981415663786,0.0
1685,4,"(42.0,41.0),(87.0,41.0),(90.0,88.0),(47.0,89.0)",0.022222222222222223,-23.30295429533699,22.297035354874858,0.0
1686,4,"(36.0,40.0),(82.0,40.0),(86.0,88.0),(41.0,88.0)",0.021739130434782608,-23.566729462572912,22.34810834790941,0.0
1687,4,"(25.0,41.0),(72.0,40.0),(77.0,87.0),(31.0,89.0)",0.021271782268040166,-24.06623544408788,22.331088171045955,-1.2188752
1688,4,"(15.0,43.0),(63.0,42.0),(67.0,92.0),(20.0,92.0)",0.020828814294892545,-24.561881828416094,22.12652241404349,-1.1934893
1689,4,"(10.0,44.0),(58.0,43.0),(62.0,93.0),(15.0,93.0)",0.020828814294892545,-24.808248577082868,22.058201328756216,-1.1934893
1692,4,"(76.0,54.0),(123.0,53.0),(127.0,103.0),(82.0,104.0)",0.021271782268040166,-21.49204003334457,21.354117868442042,-1.2188752
1693,4,"(136.0,57.0),(183.0,55.0),(186.0,105.0),(141.0,106.0)",0.02125735834441974,-18.3543389002418,21.198644576699316,-2.4366481
1694,4,"(197.0,59.0),(241.0,57.0),(243.0,107.0),(201.0,108.0)",0.022703831418785934,-15.126262159923458,21.060170748602925,-2.6025622
1695,4,"(332.0,62.0),(373.0,61.0),(375.0,109.0),(335.0,111.0)",0.02438299336812047,-7.491997908554918,20.85197612698692,-1.3971809
1696,4,"(390.0,64.0),(432.0,62.0),(432.0,109.0),(392.0,112.0)",0.023782574662572747,-4.0813753187165265,20.782449340382325,-2.7263107
1697,4,"(450.0,65.0),(490.0,63.0),(491.0,110.0),(451.0,113.0)",0.02496880851528723,-0.5669709778947265,20.71285845653704,-2.862405
1698,4,"(529.0,67.0),(571.0,64.0),(570.0,112.0),(530.0,114.0)",0.023749016927643068,4.170436524842112,20.60835220449325,-4.0856166
1699,4,"(568.0,67.0),(609.0,64.0),(609.0,112.0),(569.0,114.0)",0.024325213886298665,6.462985770321913,20.60835220449325,-4.184916
1700,4,"(628.0,67.0),(671.0,64.0),(669.0,113.0),(627.0,114.0)",0.023199421713633553,9.969671953675194,20.59092052807438,-3.9909132
1701,4,"(689.0,68.0),(733.0,64.0),(730.0,114.0),(687.0,116.0)",0.02263393743686269,13.459046467554453,20.521153982661463,-5.1944284
1702,4,"(795.0,69.0),(842.0,67.0),(835.0,118.0),(790.0,119.0)",0.02125735834441974,19.263457001656192,20.3289681314139,-2.4366481
1703,4,"(861.0,69.0),(909.0,67.0),(903.0,119.0),(855.0,120.0)",0.020815272240454253,22.7214981532193,20.293973727576844,-2.385944
1704,4,"(906.0,69.0),(955.0,66.0),(949.0,119.0),(900.0,120.0)",0.02037002098358332,24.99238366374746,20.311472907281257,-3.5035315
1839,17,"(446.0,63.0),(445.0,75.0),(439.0,69.0),(440.0,61.0)",0.08304548036051403,-2.2369790634377016,22.14359234776264,94.76364
1848,3,"(122.0,239.0),(133.0,236.0),(135.0,260.0),(124.0,263.0)",0.08770580094392538,-20.109994009354416,8.725231752235263,-15.255117
1873,14,"(906.0,166.0),(955.0,167.0),(949.0,226.0),(901.0,223.0)",0.02040391412304632,25.00463979346006,12.869599558995555,1.1691393
1874,14,"(892.0,167.0),(939.0,167.0),(933.0,229.0),(886.0,225.0)",0.02127659574468085,24.252556739814786,12.756103908321558,0.0
1875,14,"(874.0,169.0),(921.0,169.0),(915.0,230.0),(869.0,226.0)",0.02127659574468085,23.365853355653744,12.642506372698742,0.0
1876,14,"(797.0,170.0),(842.0,171.0),(837.0,230.0),(792.0,226.0)",0.022216737947175585,19.343198743031945,12.585669634424281,1.2730299
1877,14,"(721.0,169.0),(764.0,170.0),(760.0,227.0),(717.0,224.0)",0.023249527282789544,15.181866633200334,12.718249346373435,1.3322198
1878,14,"(681.0,168.0),(724.0,170.0),(721.0,226.0),(678.0,222.0)",0.023230699999592357,12.964100896103659,12.79394714968232,2.6630006
1879,14,"(601.0,168.0),(644.0,171.0),(641.0,225.0),(600.0,223.0)",0.023199421713633553,8.384785698267095,12.77502694582203,3.9909132
1880,14,"(587.0,168.0),(629.0,169.0),(627.0,225.0),(586.0,222.0)",0.023802778637354846,7.550658422472646,12.831779042530085,1.3639275
1881,14,"(576.0,166.0),(618.0,166.0),(616.0,222.0),(576.0,220.0)",0.023809523809523808,6.9192477438652435,13.020767305624679,0.0
